grupo,subgrupo,indicador,ano,valor
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média no ENEM em matemática,2016,503.6
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média no ENEM em matemática,2017,546.56
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média no ENEM em matemática,2018,554.47
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média no ENEM em matemática,2019,546.9
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média no ENEM em matemática,2020,541.37
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média no ENEM em matemática,2021,553.21
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média no ENEM em matemática,2022,566.38
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - com banheiro,2010,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - com banheiro,2011,557.91
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - com banheiro,2012,541.13
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - com banheiro,2013,544.17
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - com banheiro,2014,435.42
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - com banheiro,2015,536.92
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - com banheiro,2016,535.38
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - com banheiro,2017,546.69
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - com banheiro,2018,535.64
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - com banheiro,2019,607.67
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - com banheiro,2020,584.92
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - com banheiro,2021,650.19
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - com banheiro,2022,650.21
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - sem banheiro,2010,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - sem banheiro,2011,500
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - sem banheiro,2012,492.66
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - sem banheiro,2013,493.41
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - sem banheiro,2014,329.39
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - sem banheiro,2015,450
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - sem banheiro,2016,540
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - sem banheiro,2017,500
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - sem banheiro,2018,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - sem banheiro,2019,610
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - sem banheiro,2020,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - sem banheiro,2021,560
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota na redação no ENEM - sem banheiro,2022,580
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média na redação no ENEM,2010,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média na redação no ENEM,2011,557.53
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média na redação no ENEM,2012,508.52
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média na redação no ENEM,2013,518.79
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média na redação no ENEM,2014,382.41
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média na redação no ENEM,2015,536.58
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média na redação no ENEM,2016,535.39
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média na redação no ENEM,2017,546.54
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média na redação no ENEM,2018,535.64
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média na redação no ENEM,2019,607.68
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média na redação no ENEM,2020,584.92
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média na redação no ENEM,2021,649.9
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média na redação no ENEM,2022,650.12
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - com banheiro,2010,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - com banheiro,2011,494.08
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - com banheiro,2012,505.15
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - com banheiro,2013,505.21
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - com banheiro,2014,509.35
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - com banheiro,2015,494.09
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - com banheiro,2016,487.45
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - com banheiro,2017,534.5
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - com banheiro,2018,512.62
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - com banheiro,2019,494.22
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - com banheiro,2020,598.76
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - com banheiro,2021,512.4
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - com banheiro,2022,512.66
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - sem banheiro,2010,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - sem banheiro,2011,490.88
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - sem banheiro,2012,468.93
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - sem banheiro,2013,472.43
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - sem banheiro,2014,482.61
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - sem banheiro,2015,493.25
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - sem banheiro,2016,500.07
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - sem banheiro,2017,507.75
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - sem banheiro,2018,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - sem banheiro,2019,472.53
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - sem banheiro,2020,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - sem banheiro,2021,485
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências da natureza no ENEM - sem banheiro,2022,406.1
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências da natureza no ENEM,2010,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências da natureza no ENEM,2011,494.05
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências da natureza no ENEM,2012,480.78
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências da natureza no ENEM,2013,488.82
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências da natureza no ENEM,2014,495.98
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências da natureza no ENEM,2015,494.09
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências da natureza no ENEM,2016,487.48
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências da natureza no ENEM,2017,534.41
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências da natureza no ENEM,2018,512.62
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências da natureza no ENEM,2019,494.11
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências da natureza no ENEM,2020,598.76
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências da natureza no ENEM,2021,512.31
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências da natureza no ENEM,2022,512.52
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - com banheiro,2010,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - com banheiro,2011,503.29
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - com banheiro,2012,548.39
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - com banheiro,2013,544.47
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - com banheiro,2014,568.2
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - com banheiro,2015,570.17
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - com banheiro,2016,541.85
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - com banheiro,2017,539.57
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - com banheiro,2018,592.56
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - com banheiro,2019,531.71
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - com banheiro,2020,527.08
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - com banheiro,2021,535.24
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - com banheiro,2022,544
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - sem banheiro,2010,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - sem banheiro,2011,477.3
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - sem banheiro,2012,519.95
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - sem banheiro,2013,516.26
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - sem banheiro,2014,548.59
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - sem banheiro,2015,540.25
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - sem banheiro,2016,561.6
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - sem banheiro,2017,438.1
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - sem banheiro,2018,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - sem banheiro,2019,502.23
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - sem banheiro,2020,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - sem banheiro,2021,485.35
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em ciências humanas no ENEM - sem banheiro,2022,461.8
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências humanas no ENEM,2010,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências humanas no ENEM,2011,503.12
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências humanas no ENEM,2012,529.26
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências humanas no ENEM,2013,530.36
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências humanas no ENEM,2014,558.4
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências humanas no ENEM,2015,570.06
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências humanas no ENEM,2016,541.9
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências humanas no ENEM,2017,539.25
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências humanas no ENEM,2018,592.56
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências humanas no ENEM,2019,531.55
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências humanas no ENEM,2020,527.08
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências humanas no ENEM,2021,535.08
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em ciências humanas no ENEM,2022,543.9
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - com banheiro,2010,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - com banheiro,2011,540.74
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - com banheiro,2012,511.87
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - com banheiro,2013,516.15
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - com banheiro,2014,529.36
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - com banheiro,2015,519.43
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - com banheiro,2016,527.55
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - com banheiro,2017,529.04
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - com banheiro,2018,549.03
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - com banheiro,2019,534.32
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - com banheiro,2020,536.48
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - com banheiro,2021,516.98
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - com banheiro,2022,536.11
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - sem banheiro,2010,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - sem banheiro,2011,441.18
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - sem banheiro,2012,489.16
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - sem banheiro,2013,488.28
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - sem banheiro,2014,508.69
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - sem banheiro,2015,458.18
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - sem banheiro,2016,532.73
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - sem banheiro,2017,516.35
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - sem banheiro,2018,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - sem banheiro,2019,516.95
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - sem banheiro,2020,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - sem banheiro,2021,476.55
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota em linguagens e códigos no ENEM - sem banheiro,2022,402.1
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em linguagens e códigos no ENEM,2010,0
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em linguagens e códigos no ENEM,2011,540.09
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em linguagens e códigos no ENEM,2012,496.59
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em linguagens e códigos no ENEM,2013,502.21
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em linguagens e códigos no ENEM,2014,519.03
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em linguagens e códigos no ENEM,2015,519.19
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em linguagens e códigos no ENEM,2016,527.57
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em linguagens e códigos no ENEM,2017,529
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em linguagens e códigos no ENEM,2018,549.03
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em linguagens e códigos no ENEM,2019,534.23
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em linguagens e códigos no ENEM,2020,536.48
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em linguagens e códigos no ENEM,2021,516.85
BENEFÍCIOS DO SANEAMENTO,EDUCAÇÃO,Nota média em linguagens e códigos no ENEM,2022,535.94
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias com saneamento,2010,430.54
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias com saneamento,2011,456.98
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias com saneamento,2012,485.05
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias com saneamento,2013,514.84
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias com saneamento,2014,546.46
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias com saneamento,2015,580.03
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias com saneamento,2016,615.65
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias com saneamento,2017,653.47
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias com saneamento,2018,675.29
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias com saneamento,2019,756.95
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias com saneamento,2020,0
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias com saneamento,2021,0
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias com saneamento,2022,0
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias sem saneamento,2010,293.44
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias sem saneamento,2011,303.3
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias sem saneamento,2012,313.49
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias sem saneamento,2013,324.03
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias sem saneamento,2014,334.91
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias sem saneamento,2015,346.17
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias sem saneamento,2016,357.8
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias sem saneamento,2017,369.82
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias sem saneamento,2018,382.17
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias sem saneamento,2019,428.38
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias sem saneamento,2020,0
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias sem saneamento,2021,0
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Aluguel médio das moradias sem saneamento,2022,0
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Valor médio dos aluguéis,2010,343.73
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Valor médio dos aluguéis,2011,367.3
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Valor médio dos aluguéis,2012,392.49
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Valor médio dos aluguéis,2013,419.41
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Valor médio dos aluguéis,2014,448.17
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Valor médio dos aluguéis,2015,478.91
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Valor médio dos aluguéis,2016,511.75
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Valor médio dos aluguéis,2017,546.85
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Valor médio dos aluguéis,2018,565.11
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Valor médio dos aluguéis,2019,633.44
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Valor médio dos aluguéis,2020,0
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Valor médio dos aluguéis,2021,0
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Valor médio dos aluguéis,2022,0
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Empregados no turismo,2010,1383
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Empregados no turismo,2011,1401
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Empregados no turismo,2012,1419
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Empregados no turismo,2013,1437
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Empregados no turismo,2014,1455
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Empregados no turismo,2015,1474
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Empregados no turismo,2016,1492
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Empregados no turismo,2017,1511
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Empregados no turismo,2018,1501
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Empregados no turismo,2019,1558
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Empregados no turismo,2020,1417
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Empregados no turismo,2021,1476
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Empregados no turismo,2022,0
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Parcela dos empregados que trabalha no setor de turismo,2010,4.5
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Parcela dos empregados que trabalha no setor de turismo,2011,4.7
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Parcela dos empregados que trabalha no setor de turismo,2012,4.9
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Parcela dos empregados que trabalha no setor de turismo,2013,5.1
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Parcela dos empregados que trabalha no setor de turismo,2014,5.3
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Parcela dos empregados que trabalha no setor de turismo,2015,5.5
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Parcela dos empregados que trabalha no setor de turismo,2016,5.8
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Parcela dos empregados que trabalha no setor de turismo,2017,6
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Parcela dos empregados que trabalha no setor de turismo,2018,5.8
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Parcela dos empregados que trabalha no setor de turismo,2019,5.8
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Parcela dos empregados que trabalha no setor de turismo,2020,5.4
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Parcela dos empregados que trabalha no setor de turismo,2021,5
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Parcela dos empregados que trabalha no setor de turismo,2022,0
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Renda do trabalho no turismo - com saneamento,2010,1159.3
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Renda do trabalho no turismo - com saneamento,2011,1211.29
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Renda do trabalho no turismo - com saneamento,2012,1265.61
BENEFÍCIOS DO SANEAMENTO,VALORIZAÇÃO AMBIENTAL,Renda do trabalho no turismo - com saneamento,2013,1322.36
